corresponding_gene_call	D100_OUT	D11_OUT	D17_OUT	D26_OUT	D27_OUT	D2_OUT	D32_OUT	D34_OUT	D36_OUT	D40_OUT	D42_OUT	D60_OUT	D65_OUT	D71_OUT	D7_OUT	D85_OUT	D87_OUT	D88_OUT	D92_OUT
1212845	1.0	27.0	13.0	18.0	1.0	16.0	6.0	5.0	17.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	3.0	0.0	16.0
1212846	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1212847	0.0	9.0	0.0	8.0	0.0	2.0	1.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1212848	0.0	18.0	6.0	11.0	0.0	8.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	4.0	0.0	7.0
1212849	0.0	9.0	2.0	9.0	0.0	8.0	5.0	3.0	22.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	8.0
1212850	0.0	6.0	3.0	7.0	0.0	9.0	4.0	1.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	5.0
1212851	0.0	1.0	1.0	4.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0
1212852	1.0	8.0	6.0	16.0	0.0	13.0	4.0	2.0	23.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	10.0
1212853	0.0	3.0	1.0	3.0	0.0	3.0	1.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0
1212854	0.0	7.0	6.0	9.0	0.0	9.0	2.0	5.0	10.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	10.0	0.0	7.0
1212855	0.0	4.0	3.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0
1212856	0.0	4.0	3.0	4.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0
1212857	1.0	21.0	7.0	9.0	1.0	7.0	0.0	2.0	20.0	1.0	0.0	0.0	2.0	3.0	3.0	0.0	10.0	0.0	7.0
1212858	0.0	5.0	3.0	5.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	5.0
1215296	1.0	1.0	2.0	2.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	0.0	2.0
1215297	0.0	8.0	1.0	8.0	0.0	8.0	4.0	1.0	9.0	0.0	4.0	4.0	0.0	1.0	0.0	0.0	13.0	0.0	9.0
1215298	1.0	10.0	6.0	13.0	2.0	9.0	1.0	7.0	9.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	11.0	1.0	8.0
1215299	2.0	6.0	4.0	6.0	2.0	11.0	5.0	6.0	6.0	2.0	3.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	8.0
1215300	18.0	30.0	31.0	24.0	17.0	25.0	20.0	21.0	24.0	17.0	18.0	5.0	0.0	1.0	17.0	0.0	10.0	0.0	24.0
1340766	0.0	34.0	3.0	22.0	0.0	10.0	1.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	6.0
1340767	0.0	22.0	3.0	13.0	0.0	12.0	2.0	0.0	16.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	6.0	0.0	7.0
1340768	0.0	30.0	6.0	22.0	3.0	12.0	1.0	1.0	25.0	3.0	0.0	5.0	0.0	2.0	4.0	2.0	8.0	1.0	8.0
1340769	0.0	31.0	6.0	10.0	0.0	14.0	0.0	1.0	20.0	0.0	0.0	0.0	1.0	6.0	0.0	1.0	15.0	2.0	9.0
1340770	0.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1348277	0.0	15.0	9.0	10.0	0.0	12.0	5.0	5.0	19.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	23.0	0.0	7.0
1350770	0.0	21.0	8.0	2.0	0.0	17.0	2.0	0.0	24.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	12.0	0.0	5.0
1350771	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
1350772	0.0	46.0	11.0	39.0	0.0	41.0	6.0	16.0	54.0	13.0	14.0	0.0	0.0	19.0	0.0	18.0	38.0	0.0	16.0
1350773	0.0	6.0	2.0	3.0	0.0	4.0	0.0	1.0	7.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	6.0	0.0	3.0
1350774	1.0	8.0	8.0	13.0	2.0	10.0	0.0	1.0	16.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	5.0	0.0	9.0
1350775	1.0	14.0	3.0	9.0	0.0	9.0	0.0	1.0	21.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	12.0	0.0	8.0
1350776	0.0	23.0	8.0	7.0	0.0	10.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	16.0	0.0	11.0
1350777	0.0	18.0	3.0	7.0	0.0	12.0	0.0	5.0	21.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	16.0	0.0	5.0
1350778	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
1350779	0.0	18.0	9.0	14.0	0.0	15.0	6.0	7.0	23.0	0.0	0.0	4.0	1.0	2.0	0.0	0.0	14.0	0.0	12.0
1350780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1350781	0.0	1.0	1.0	2.0	0.0	3.0	0.0	2.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0
1350782	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
1350783	0.0	2.0	1.0	2.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	5.0	0.0	2.0
1350784	0.0	2.0	2.0	1.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0
1350785	0.0	4.0	4.0	4.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0
1350786	0.0	19.0	6.0	22.0	0.0	20.0	8.0	4.0	22.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	13.0	0.0	19.0
1350787	0.0	11.0	3.0	11.0	0.0	6.0	6.0	4.0	8.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	10.0	1.0	6.0
1350788	0.0	18.0	5.0	14.0	0.0	15.0	9.0	3.0	22.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	14.0
1350789	0.0	8.0	14.0	8.0	0.0	9.0	1.0	8.0	21.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	12.0	0.0	8.0
1350790	0.0	34.0	18.0	16.0	0.0	22.0	6.0	13.0	43.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	13.0	0.0	23.0
1350791	0.0	8.0	3.0	9.0	0.0	9.0	4.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	8.0
1350792	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
1350793	0.0	7.0	5.0	5.0	0.0	5.0	0.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	5.0
1350794	0.0	2.0	4.0	2.0	0.0	3.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0
1352383	0.0	17.0	5.0	4.0	0.0	9.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	3.0
1352384	0.0	13.0	5.0	7.0	0.0	7.0	1.0	2.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0
1352385	0.0	20.0	4.0	7.0	0.0	12.0	2.0	3.0	14.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	11.0	0.0	6.0
1352386	0.0	28.0	5.0	11.0	0.0	19.0	6.0	6.0	22.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	14.0	0.0	11.0
1352387	0.0	4.0	2.0	3.0	0.0	6.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
1352388	0.0	19.0	8.0	20.0	0.0	21.0	9.0	4.0	16.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	15.0
1352389	0.0	11.0	3.0	2.0	0.0	6.0	0.0	0.0	13.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0
1352390	14.0	22.0	8.0	16.0	15.0	12.0	2.0	9.0	19.0	8.0	0.0	4.0	0.0	8.0	19.0	6.0	12.0	7.0	5.0
1352391	0.0	11.0	6.0	8.0	0.0	6.0	1.0	2.0	11.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	5.0	0.0	3.0
1352392	0.0	23.0	6.0	11.0	0.0	22.0	5.0	0.0	29.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	9.0	0.0	14.0
1366054	8.0	14.0	7.0	3.0	4.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
1366055	16.0	83.0	100.0	77.0	22.0	46.0	1.0	74.0	101.0	0.0	0.0	0.0	0.0	1.0	15.0	3.0	20.0	1.0	27.0
1366056	0.0	16.0	10.0	8.0	0.0	10.0	8.0	3.0	12.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	10.0	0.0	5.0
1366057	0.0	13.0	7.0	5.0	0.0	12.0	2.0	2.0	11.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	15.0	0.0	8.0
1366058	0.0	6.0	2.0	0.0	0.0	8.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	4.0
1366059	0.0	2.0	1.0	0.0	1.0	2.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	0.0	1.0
1366060	0.0	2.0	2.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
1366061	0.0	9.0	6.0	0.0	0.0	4.0	0.0	0.0	16.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	4.0	0.0	3.0
1366062	0.0	27.0	32.0	16.0	1.0	18.0	0.0	0.0	21.0	0.0	0.0	0.0	1.0	4.0	0.0	7.0	6.0	11.0	10.0
1366063	0.0	8.0	9.0	8.0	0.0	6.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	2.0
1366064	0.0	3.0	2.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
1371994	0.0	4.0	3.0	2.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0
1371995	0.0	13.0	7.0	6.0	0.0	9.0	3.0	3.0	11.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	6.0	0.0	6.0
1371996	0.0	14.0	5.0	6.0	1.0	8.0	5.0	5.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	9.0
1409095	4.0	14.0	20.0	15.0	4.0	21.0	12.0	24.0	25.0	5.0	0.0	0.0	0.0	5.0	1.0	1.0	20.0	1.0	18.0
1409096	0.0	6.0	1.0	4.0	0.0	6.0	4.0	1.0	6.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	17.0	0.0	5.0
1409097	0.0	11.0	9.0	1.0	0.0	10.0	6.0	1.0	6.0	5.0	0.0	0.0	0.0	2.0	1.0	2.0	19.0	4.0	7.0
1409098	0.0	6.0	8.0	6.0	0.0	4.0	1.0	2.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	13.0	0.0	4.0
1409099	0.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
1409100	0.0	8.0	9.0	2.0	0.0	8.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0
1409101	0.0	5.0	4.0	2.0	0.0	6.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0
1409102	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0
1409103	1.0	18.0	14.0	3.0	0.0	13.0	6.0	2.0	17.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	13.0	0.0	15.0
1409104	0.0	12.0	3.0	3.0	0.0	6.0	5.0	4.0	7.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	19.0	0.0	5.0
1430143	1.0	2.0	2.0	13.0	0.0	10.0	2.0	3.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	14.0
1430144	0.0	4.0	3.0	8.0	0.0	2.0	1.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	17.0
1430145	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0
1430146	11.0	10.0	7.0	15.0	3.0	8.0	0.0	1.0	13.0	1.0	0.0	0.0	4.0	1.0	12.0	0.0	11.0	3.0	17.0
1430147	0.0	7.0	5.0	7.0	0.0	7.0	2.0	4.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	11.0
1430148	0.0	11.0	4.0	8.0	0.0	11.0	1.0	5.0	14.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	11.0	0.0	8.0
1430149	0.0	6.0	2.0	16.0	0.0	11.0	1.0	2.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	18.0	0.0	32.0
1430150	0.0	14.0	8.0	18.0	0.0	13.0	2.0	9.0	16.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	16.0	0.0	21.0
1430151	0.0	7.0	5.0	3.0	0.0	10.0	6.0	7.0	9.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	16.0	0.0	9.0
1430152	0.0	7.0	6.0	6.0	0.0	4.0	4.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	4.0
1430153	0.0	10.0	7.0	7.0	0.0	8.0	6.0	5.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	7.0
1430154	4.0	22.0	11.0	8.0	2.0	20.0	0.0	3.0	17.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	26.0	0.0	14.0
1430155	3.0	12.0	8.0	12.0	0.0	17.0	10.0	10.0	27.0	4.0	1.0	1.0	0.0	4.0	4.0	2.0	17.0	7.0	16.0
1430156	1.0	21.0	15.0	5.0	1.0	24.0	2.0	1.0	20.0	1.0	0.0	0.0	0.0	4.0	1.0	1.0	19.0	2.0	18.0
1430157	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1430158	0.0	11.0	7.0	10.0	0.0	11.0	9.0	10.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	8.0
1592604	4.0	33.0	8.0	18.0	2.0	8.0	0.0	7.0	19.0	0.0	0.0	0.0	1.0	6.0	8.0	0.0	22.0	0.0	13.0
1592605	0.0	21.0	10.0	4.0	0.0	14.0	0.0	0.0	14.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	13.0
1592606	0.0	12.0	4.0	4.0	0.0	5.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	4.0
1592607	0.0	41.0	8.0	31.0	0.0	13.0	5.0	7.0	40.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	9.0
1592608	0.0	18.0	5.0	13.0	0.0	10.0	6.0	4.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	7.0
1592609	0.0	29.0	6.0	7.0	0.0	5.0	0.0	1.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	3.0
1592610	0.0	22.0	6.0	8.0	0.0	6.0	2.0	6.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0
1592611	0.0	15.0	4.0	0.0	0.0	3.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
1592612	0.0	29.0	9.0	0.0	0.0	11.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
1592613	0.0	56.0	13.0	3.0	0.0	14.0	3.0	8.0	28.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	5.0	0.0	9.0
1592614	1.0	11.0	7.0	7.0	0.0	6.0	0.0	2.0	10.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	3.0	4.0
1592615	0.0	59.0	53.0	20.0	0.0	26.0	0.0	32.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	16.0
1592616	0.0	16.0	10.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1619105	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0
1619106	0.0	4.0	2.0	6.0	0.0	2.0	1.0	1.0	11.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	3.0
1619107	0.0	5.0	2.0	4.0	0.0	5.0	3.0	1.0	6.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	5.0
1619108	0.0	4.0	3.0	1.0	0.0	3.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	7.0	0.0	2.0
1619109	0.0	4.0	1.0	1.0	0.0	3.0	0.0	4.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0
1619110	1.0	3.0	4.0	2.0	0.0	3.0	1.0	2.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0
1635481	0.0	1.0	1.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	0.0	1.0
1635482	0.0	25.0	13.0	11.0	1.0	22.0	8.0	5.0	20.0	0.0	0.0	2.0	0.0	6.0	2.0	0.0	20.0	0.0	16.0
1654858	0.0	26.0	16.0	13.0	0.0	21.0	9.0	5.0	21.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	16.0	1.0	15.0
1654859	0.0	28.0	10.0	16.0	0.0	14.0	2.0	5.0	18.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	20.0	0.0	9.0
1654860	0.0	12.0	4.0	2.0	0.0	6.0	2.0	2.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0
1662247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1662248	0.0	22.0	9.0	13.0	0.0	9.0	2.0	10.0	26.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	8.0
1662249	0.0	30.0	8.0	20.0	0.0	8.0	0.0	0.0	12.0	0.0	0.0	0.0	2.0	10.0	3.0	0.0	9.0	0.0	1.0
1662250	0.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1794728	0.0	10.0	3.0	4.0	0.0	2.0	0.0	2.0	11.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	6.0	0.0	4.0
1794729	0.0	9.0	5.0	3.0	0.0	5.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0
1794730	0.0	29.0	6.0	7.0	0.0	8.0	1.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	7.0
1794731	0.0	15.0	5.0	3.0	0.0	4.0	1.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0
1794732	2.0	13.0	9.0	6.0	1.0	8.0	4.0	3.0	14.0	1.0	0.0	2.0	0.0	0.0	7.0	3.0	3.0	0.0	12.0
1794733	3.0	16.0	16.0	10.0	1.0	12.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	19.0	1.0	12.0
1794734	0.0	8.0	8.0	5.0	0.0	5.0	1.0	3.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	5.0
1794735	0.0	5.0	3.0	5.0	0.0	4.0	0.0	4.0	14.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	8.0
1794736	0.0	12.0	10.0	8.0	0.0	8.0	3.0	7.0	17.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	14.0	0.0	7.0
1794737	0.0	13.0	5.0	1.0	0.0	10.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	20.0	0.0	7.0
1794738	0.0	3.0	3.0	3.0	0.0	3.0	1.0	1.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0
1802414	0.0	52.0	94.0	74.0	2.0	8.0	11.0	24.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1802415	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1802416	0.0	4.0	6.0	1.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0
1802417	0.0	14.0	15.0	1.0	0.0	12.0	4.0	6.0	12.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	15.0
1802418	0.0	17.0	14.0	10.0	0.0	19.0	9.0	5.0	15.0	0.0	0.0	0.0	3.0	5.0	0.0	1.0	21.0	0.0	18.0
1802419	0.0	4.0	5.0	2.0	0.0	4.0	1.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	2.0
1802420	0.0	6.0	3.0	0.0	0.0	3.0	3.0	1.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	4.0
1802421	0.0	12.0	10.0	6.0	0.0	10.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	17.0	0.0	9.0
1802422	0.0	6.0	5.0	0.0	0.0	8.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	7.0
1802423	0.0	10.0	8.0	6.0	0.0	9.0	0.0	3.0	14.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	7.0
1802424	0.0	6.0	3.0	2.0	0.0	5.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	8.0	0.0	3.0
1802425	0.0	7.0	5.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	10.0	0.0	4.0
1802426	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0
1802427	13.0	26.0	15.0	26.0	16.0	22.0	6.0	5.0	36.0	9.0	0.0	4.0	0.0	17.0	3.0	16.0	23.0	16.0	26.0
1802428	0.0	9.0	4.0	12.0	0.0	9.0	1.0	0.0	8.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	13.0	0.0	6.0
1802429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1803700	0.0	30.0	6.0	18.0	0.0	21.0	1.0	6.0	29.0	0.0	0.0	1.0	3.0	6.0	0.0	0.0	17.0	0.0	5.0
1806625	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
1806626	0.0	23.0	4.0	7.0	0.0	7.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	12.0	0.0	6.0
1806627	0.0	11.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0
1806628	0.0	11.0	3.0	3.0	0.0	2.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
1806629	0.0	8.0	6.0	5.0	0.0	5.0	0.0	6.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	3.0
1806630	0.0	11.0	9.0	4.0	0.0	4.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	4.0
1806631	0.0	10.0	6.0	4.0	0.0	9.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	5.0
1806632	0.0	50.0	30.0	28.0	0.0	35.0	9.0	24.0	61.0	0.0	0.0	0.0	3.0	19.0	0.0	0.0	34.0	0.0	20.0
1806633	0.0	19.0	6.0	5.0	0.0	10.0	2.0	10.0	22.0	0.0	0.0	0.0	1.0	4.0	1.0	0.0	10.0	0.0	5.0
1807483	0.0	9.0	4.0	1.0	0.0	6.0	2.0	5.0	11.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	4.0	0.0	7.0
1807484	0.0	9.0	7.0	3.0	0.0	8.0	2.0	4.0	11.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	5.0	0.0	6.0
1807485	0.0	10.0	6.0	3.0	0.0	3.0	2.0	2.0	16.0	0.0	0.0	0.0	3.0	11.0	0.0	0.0	13.0	0.0	4.0
1807486	0.0	10.0	0.0	4.0	0.0	6.0	0.0	1.0	11.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	2.0
1807487	0.0	11.0	4.0	1.0	1.0	6.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	11.0	0.0	4.0
1807488	0.0	20.0	18.0	7.0	0.0	10.0	4.0	3.0	18.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	19.0	1.0	9.0
1807489	0.0	8.0	4.0	4.0	0.0	5.0	3.0	3.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	11.0	0.0	4.0
1807490	0.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
